id,任务分类,任务子类,下一个任务,任务序列,任务名称,任务名称,任务描述,神秘任务描述,神秘任务描述,任务完成次数,统计任务id,比较方式,比对值,开放条件,触发的value值,显示掉落,巡查活跃值增长,活跃值增长,积分增长,任务跳转,首页按钮显示顺序,奖励显示的任务简介,任务类型
205074,3,301,0,0,-1,0.0,20337073,-1,0,1,303101,1,100904,1&1,-1,4&1000002&60,0,0,-1,2&10001,75,20337073&source_common/ImageText/Img_zuanshi_ad&20337905,0
205075,3,301,0,0,-1,0.0,20337074,-1,0,1,303101,1,100908,1&1,-1,4&7000007&1,0,0,-1,2&10001,76,20337074&source_common/ImageText/Img_choukaquan_ad&20337905,0
205076,3,301,0,0,-1,0.0,20337075,-1,0,1,303101,1,110801,1&1,-1,4&1000002&20,0,0,-1,2&9002,77,20337075&source_common/ImageText/Img_zuanshi_ad&20337905,0
205077,3,301,0,0,-1,0.0,20337076,-1,0,1,303101,1,110804,1&1,-1,4&1000002&60,0,0,-1,2&9002,78,20337076&source_common/ImageText/Img_zuanshi_ad&20337905,0
205078,3,301,0,0,-1,0.0,20337077,-1,0,1,303101,1,110808,1&1,-1,4&7000007&2,0,0,-1,2&9002,79,20337077&source_common/ImageText/Img_choukaquan_ad&20337905,0
205079,3,301,0,0,-1,0.0,20337078,-1,0,1,303101,1,101001,1&1,-1,4&1000002&30,0,0,-1,2&11001,80,20337078&source_common/ImageText/Img_zuanshi_ad&20337906,0
205080,3,301,0,0,-1,0.0,20337079,-1,0,1,303101,1,101004,1&1,-1,4&1000002&60,0,0,-1,2&11001,81,20337079&source_common/ImageText/Img_zuanshi_ad&20337906,0
205081,3,301,0,0,-1,0.0,20337080,-1,0,1,303101,1,101008,1&1,-1,4&7000007&1,0,0,-1,2&11001,82,20337080&source_common/ImageText/Img_choukaquan_ad&20337906,0
205082,3,301,0,0,-1,0.0,20337081,-1,0,1,303101,1,110901,1&1,-1,4&1000002&30,0,0,-1,2&10002,83,20337081&source_common/ImageText/Img_zuanshi_ad&20337906,0
205083,3,301,0,0,-1,0.0,20337082,-1,0,1,303101,1,110904,1&1,-1,4&1000002&60,0,0,-1,2&10002,84,20337082&source_common/ImageText/Img_zuanshi_ad&20337906,0
205084,3,301,0,0,-1,0.0,20337083,-1,0,1,303101,1,110908,1&1,-1,4&7000007&2,0,0,-1,2&10002,85,20337083&source_common/ImageText/Img_choukaquan_ad&20337906,0
205085,3,301,0,0,-1,0.0,20337085,-1,0,1,303101,1,101101,1&1,-1,4&1000002&30,0,0,-1,2&12001,86,20337085&source_common/ImageText/Img_zuanshi_ad&20337907,0
205086,3,301,0,0,-1,0.0,20337086,-1,0,1,303101,1,101104,1&1,-1,4&1000002&60,0,0,-1,2&12001,87,20337086&source_common/ImageText/Img_zuanshi_ad&20337907,0
205087,3,301,0,0,-1,0.0,20337087,-1,0,1,303101,1,101108,1&1,-1,4&7000007&1,0,0,-1,2&12001,88,20337087&source_common/ImageText/Img_choukaquan_ad&20337907,0
205088,3,301,0,0,-1,0.0,20337088,-1,0,1,303101,1,111001,1&1,-1,4&1000002&30,0,0,-1,2&11002,89,20337088&source_common/ImageText/Img_zuanshi_ad&20337907,0
205089,3,301,0,0,-1,0.0,20337089,-1,0,1,303101,1,111004,1&1,-1,4&1000002&60,0,0,-1,2&11002,90,20337089&source_common/ImageText/Img_zuanshi_ad&20337907,0
205090,3,301,0,0,-1,0.0,20337090,-1,0,1,303101,1,111008,1&1,-1,4&7000007&2,0,0,-1,2&11002,91,20337090&source_common/ImageText/Img_choukaquan_ad&20337907,0
205091,3,301,0,0,-1,0.0,20337091,-1,0,1,303101,1,111101,1&1,-1,4&1000002&30,0,0,-1,2&12002,92,20337091&source_common/ImageText/Img_zuanshi_ad&20337907,0
205092,3,301,0,0,-1,0.0,20337092,-1,0,1,303101,1,111104,1&1,-1,4&1000002&60,0,0,-1,2&12002,93,20337092&source_common/ImageText/Img_zuanshi_ad&20337907,0
205093,3,301,0,0,-1,0.0,20337093,-1,0,1,303101,1,111108,1&1,-1,4&7000007&2,0,0,-1,2&12002,94,20337093&source_common/ImageText/Img_choukaquan_ad&20337907,0
205094,3,301,0,0,-1,0.0,20337094,-1,0,1,303101,1,100104,1&1,-1,4&8800038&1,0,0,-1,2&2001,2,20337094&source_common/ImageText/Img_monvssrjuan_ad&20337901,0
410101,4,401,0,0,-1,0.0,20338001,-1,0,1,1205402,2,5,1&1,-1,4&4901007&5,0,0,-1,24&0,0,0,0
410201,4,401,0,0,-1,0.0,20338002,-1,0,1,200202,2,3,1&1,-1,4&4200002&5,0,0,-1,12&0&1,0,0,0
410301,4,401,0,0,-1,0.0,20338003,-1,0,1,1100702,2,1,1&1,-1,4&1000002&100,0,0,-1,15&0,0,0,0
410401,4,401,0,0,-1,0.0,20338004,-1,0,1,210301,2,7,1&1,-1,4&9000301&10,0,0,-1,13&0,0,0,0
410501,4,401,0,0,-1,0.0,20338005,-1,0,1,203204,2,6,1&1,-1,4&4600001&5,0,0,-1,12&0&2,0,0,0
410601,4,401,0,0,-1,0.0,20338006,-1,0,1,1315101,2,2,1&1,-1,4&8999998&10,0,0,-1,14&204,0,0,0
410701,4,401,0,0,-1,0.0,20338007,-1,0,1,1315102,2,2,1&1,-1,4&7000005&2,0,0,-1,14&203,0,0,0
410801,4,401,0,0,-1,0.0,20338008,-1,0,1,1110102,2,50,1&1,-1,4&1000009&5,0,0,-1,5&1,0,0,0
410901,4,401,0,0,-1,0.0,20338009,-1,0,1,1311101,2,2000000,1&1,-1,4&7000102&2,0,0,-1,6&1,0,0,0
411001,4,401,0,0,-1,0.0,20338010,-1,0,1,303101,1,100408,1&1,-1,4&1000002&150,0,0,-1,2&5001,0,0,0
411101,4,401,0,0,-1,0.0,20338011,-1,0,1,303101,1,110208,1&1,-1,4&8999998&15,0,0,-1,2&3002,0,0,0
420101,4,402,0,0,-1,0.0,20338012,-1,0,1,1315101,2,4,1&1,-1,4&8007001&5,0,0,-1,14&204,0,0,0
420201,4,402,0,0,-1,0.0,20338013,-1,0,1,1315102,2,4,1&1,-1,4&7000005&2,0,0,-1,14&203,0,0,0
420301,4,402,0,0,-1,0.0,20338014,-1,0,1,1315103,2,2,1&1,-1,4&8999998&10,0,0,-1,14&201,0,0,0
420401,4,402,0,0,-1,0.0,20338015,-1,0,1,1360201,2,2,1&1,-1,4&4306001&5,0,0,-1,14&205,0,0,0
420501,4,402,0,0,-1,0.0,20338016,-1,0,1,1110102,2,80,1&1,-1,4&1000009&5,0,0,-1,5&1,0,0,0
420601,4,402,0,0,-1,0.0,20338017,-1,0,1,202403,2,1,1&1,-1,4&3000000&2,0,0,-1,12&0&3,0,0,0
420701,4,402,0,0,-1,0.0,20338018,-1,0,1,1250303,2,4,1&1,-1,4&4100002&5,0,0,-1,16&3,0,0,0
420801,4,402,0,0,-1,0.0,20338019,-1,0,1,1300102,2,1,1&1,-1,4&9000302&10,0,0,-1,10&0,0,0,0
420901,4,402,0,0,-1,0.0,20338020,-1,0,1,303101,1,100608,1&1,-1,4&1000002&150,0,0,-1,2&7001,0,0,0
421001,4,402,0,0,-1,0.0,20338021,-1,0,1,303101,1,110308,1&1,-1,4&8999998&15,0,0,-1,2&4002,0,0,0
421101,4,402,0,0,-1,0.0,20338022,-1,0,1,1501108,2,70,1&1,-1,4&8999998&10,0,0,-1,19&0,0,0,0
430101,4,403,0,0,-1,0.0,20338023,-1,0,1,1315101,2,6,1&1,-1,4&8007002&5,0,0,-1,14&204,0,0,0
430201,4,403,0,0,-1,0.0,20338024,-1,0,1,1315102,2,6,1&1,-1,4&7000005&2,0,0,-1,14&203,0,0,0
430301,4,403,0,0,-1,0.0,20338025,-1,0,1,1315103,2,4,1&1,-1,4&8999998&10,0,0,-1,14&201,0,0,0
430401,4,403,0,0,-1,0.0,20338026,-1,0,1,1360201,2,4,1&1,-1,4&4306001&5,0,0,-1,14&205,0,0,0
430501,4,403,0,0,-1,0.0,20338027,-1,0,1,203201,2,6,1&1,-1,4&4600002&5,0,0,-1,12&0&2,0,0,0
430601,4,403,0,0,-1,0.0,20338028,-1,0,1,200203,2,3,1&1,-1,4&4200003&5,0,0,-1,12&0&1,0,0,0
430701,4,403,0,0,-1,0.0,20338029,-1,0,1,1311101,2,5000000,1&1,-1,4&7000112&2,0,0,-1,6&1,0,0,0
430801,4,403,0,0,-1,0.0,20338030,-1,0,1,1205402,2,30,1&1,-1,4&4901007&5,0,0,-1,24&0,0,0,0
430901,4,403,0,0,-1,0.0,20338031,-1,0,1,303101,1,100708,1&1,-1,4&1000002&150,0,0,-1,2&8001,0,0,0
431001,4,403,0,0,-1,0.0,20338032,-1,0,1,303101,1,110408,1&1,-1,4&8999998&15,0,0,-1,2&5002,0,0,0
440101,4,404,0,0,-1,0.0,20338033,-1,0,1,1315101,2,8,1&1,-1,4&8007002&5,0,0,-1,14&204,0,0,0
440201,4,404,0,0,-1,0.0,20338034,-1,0,1,1315102,2,8,1&1,-1,4&7000005&2,0,0,-1,14&203,0,0,0
440301,4,404,0,0,-1,0.0,20338035,-1,0,1,1315103,2,6,1&1,-1,4&8999998&10,0,0,-1,14&201,0,0,0
440401,4,404,0,0,-1,0.0,20338036,-1,0,1,1360201,2,6,1&1,-1,4&8999998&15,0,0,-1,14&205,0,0,0
440501,4,404,0,0,-1,0.0,20338037,-1,0,1,1110102,2,120,1&1,-1,4&1000009&10,0,0,-1,5&1,0,0,0
440601,4,404,0,0,-1,0.0,20338038,-1,0,1,1250302,2,6,1&1,-1,4&4100003&5,0,0,-1,16&3,0,0,0
440701,4,404,0,0,-1,0.0,20338039,-1,0,1,1300102,2,3,1&1,-1,4&4600004&5,0,0,-1,10&0,0,0,0
440801,4,404,0,0,-1,0.0,20338041,-1,0,1,1501108,2,140,1&1,-1,4&8999998&10,0,0,-1,19&0,0,0,0
440901,4,404,0,0,-1,0.0,20338042,-1,0,1,1202102,2,60,1&1,-1,4&8999998&10,0,0,-1,12&0&3,0,0,0
441001,4,404,0,0,-1,0.0,20338040,-1,0,1,303101,1,110508,1&1,-1,4&1000002&150,0,0,-1,2&6002,0,0,0
450101,4,405,0,0,-1,0.0,20338043,-1,0,1,1315101,2,10,1&1,-1,4&8007002&5,0,0,-1,14&204,0,0,0
450201,4,405,0,0,-1,0.0,20338044,-1,0,1,1315102,2,10,1&1,-1,4&7000005&2,0,0,-1,14&203,0,0,0
450301,4,405,0,0,-1,0.0,20338045,-1,0,1,1315103,2,8,1&1,-1,4&8999998&10,0,0,-1,14&201,0,0,0
450401,4,405,0,0,-1,0.0,20338046,-1,0,1,1360201,2,8,1&1,-1,4&4306001&5,0,0,-1,14&205,0,0,0
450501,4,405,0,0,-1,0.0,20338047,-1,0,1,202402,2,1,1&1,-1,4&3000000&3,0,0,-1,12&0&3,0,0,0
450601,4,405,0,0,-1,0.0,20338048,-1,0,1,203202,2,9,1&1,-1,4&4600002&10,0,0,-1,12&0&2,0,0,0
450701,4,405,0,0,-1,0.0,20338049,-1,0,1,200204,2,4,1&1,-1,4&4200003&10,0,0,-1,12&0&1,0,0,0
450801,4,405,0,0,-1,0.0,20338050,-1,0,1,1311101,2,15000000,1&1,-1,4&7000122&2,0,0,-1,6&1,0,0,0
450901,4,405,0,0,-1,0.0,20338051,-1,0,1,1205402,2,30,1&1,-1,4&4901007&5,0,0,-1,24&0,0,0,0
451001,4,405,0,0,-1,0.0,20338052,-1,0,1,1501103,2,2000,1&1,-1,4&4901002&30,0,0,-1,11&0,0,0,0
451101,4,405,0,0,-1,0.0,20338053,-1,0,1,303101,1,100808,1&1,-1,4&1000002&150,0,0,-1,2&9001,0,0,0
451201,4,405,0,0,-1,0.0,20338054,-1,0,1,303101,1,110608,1&1,-1,4&8999998&15,0,0,-1,2&7002,0,0,0
460101,4,406,0,0,-1,0.0,20338055,-1,0,1,1315101,2,12,1&1,-1,4&8007003&5,0,0,-1,14&204,0,0,0
460201,4,406,0,0,-1,0.0,20338056,-1,0,1,1315102,2,12,1&1,-1,4&7000005&2,0,0,-1,14&203,0,0,0
460301,4,406,0,0,-1,0.0,20338057,-1,0,1,1315103,2,10,1&1,-1,4&8999998&10,0,0,-1,14&201,0,0,0
460401,4,406,0,0,-1,0.0,20338058,-1,0,1,1360201,2,10,1&1,-1,4&8999998&15,0,0,-1,14&205,0,0,0
460501,4,406,0,0,-1,0.0,20338059,-1,0,1,1110102,2,150,1&1,-1,4&1000009&10,0,0,-1,5&1,0,0,0
460601,4,406,0,0,-1,0.0,20338060,-1,0,1,1250301,2,6,1&1,-1,4&4100004&5,0,0,-1,16&3,0,0,0
460701,4,406,0,0,-1,0.0,20338061,-1,0,1,1300102,2,5,1&1,-1,4&4600004&3,0,0,-1,10&0,0,0,0
460801,4,406,0,0,-1,0.0,20338062,-1,0,1,303101,1,110708,1&1,-1,4&1000002&150,0,0,-1,2&8002,0,0,0
460901,4,406,0,0,-1,0.0,20338063,-1,0,1,1501108,2,210,1&1,-1,4&8999998&10,0,0,-1,19&0,0,0,0
470101,4,407,0,0,-1,0.0,20338064,-1,0,1,1315101,2,14,1&1,-1,4&8007004&5,0,0,-1,14&204,0,0,0
470201,4,407,0,0,-1,0.0,20338065,-1,0,1,1315102,2,14,1&1,-1,4&7000005&2,0,0,-1,14&203,0,0,0
470301,4,407,0,0,-1,0.0,20338066,-1,0,1,1315103,2,12,1&1,-1,4&8999998&10,0,0,-1,14&201,0,0,0
470401,4,407,0,0,-1,0.0,20338067,-1,0,1,1360201,2,12,1&1,-1,4&4306001&5,0,0,-1,14&205,0,0,0
470501,4,407,0,0,-1,0.0,20338068,-1,0,1,303101,1,100908,1&1,-1,4&1000002&150,0,0,-1,2&10001,0,0,0
470601,4,407,0,0,-1,0.0,20338069,-1,0,1,203203,2,9,1&1,-1,4&4600002&10,0,0,-1,12&0&2,0,0,0
470701,4,407,0,0,-1,0.0,20338070,-1,0,1,200205,2,2,1&1,-1,4&8999998&15,0,0,-1,12&0&1,0,0,0
470801,4,407,0,0,-1,0.0,20338071,-1,0,1,1311101,2,50000000,1&1,-1,4&7000122&2,0,0,-1,6&1,0,0,0
470901,4,407,0,0,-1,0.0,20338072,-1,0,1,1205402,2,50,1&1,-1,4&4901007&5,0,0,-1,24&0,0,0,0
500101,5,501,0,0,-1,0.0,20338074,-1,0,1,1109901,2,10,1&1,-1,4&11000002&1,0,0,-1,0&0,0,0,0
500201,5,501,0,0,-1,0.0,20338075,-1,0,1,1109901,2,15,1&1,-1,4&7000007&2,0,0,-1,0&0,0,0,0
500301,5,501,0,0,-1,0.0,20338076,-1,0,1,1109901,2,25,1&1,-1,1&1050&1,0,0,-1,0&0,0,0,0
500401,5,501,0,0,-1,0.0,20338077,-1,0,1,1109901,2,45,1&1,-1,4&10030002&1,0,0,-1,0&0,0,0,0
500501,5,501,0,0,-1,0.0,20338078,-1,0,1,1109901,2,60,1&1,-1,4&8400103&1,0,0,-1,0&0,0,0,0
600101,6,601,0,0,-1,0.0,20339005,-1,0,1,1313101,2,5000000,1&1,-1,4&1000008&200,0,0,-1,0&0,0,0,0
600103,6,601,0,0,-1,0.0,20339001,-1,0,1,1311102,2,80000000,1&1,-1,4&1000008&200,0,0,-1,0&0,0,0,0
600106,6,601,0,0,-1,0.0,20339004,-1,0,1,1310101,2,6,1&1,-1,4&1000008&200,0,0,-1,0&0,0,0,0
600107,6,601,0,0,-1,0.0,20339007,-1,0,1,1330201,3,0,1&1,-1,4&1000008&200,0,0,-1,0&0,0,0,0
600108,6,601,0,0,-1,0.0,20339008,-1,0,1,1300107,2,6,1&1,-1,4&1000008&200,0,0,-1,0&0,0,0,0
600109,6,601,0,0,-1,0.0,20339009,-1,0,1,1312101,2,30,1&1,-1,4&1000008&200,0,0,-1,0&0,0,0,0
610101,6,602,610102,1,-1,0.0,20340001,-1,0,1,1310102,2,10,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610102,6,602,610103,2,-1,0.0,20340002,-1,0,1,1310102,2,50,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610103,6,602,610104,3,-1,0.0,20340003,-1,0,1,1310102,2,90,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610104,6,602,610105,4,-1,0.0,20340004,-1,0,1,1310102,2,130,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610105,6,602,610106,5,-1,0.0,20340005,-1,0,1,1310102,2,170,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610106,6,602,610107,6,-1,0.0,20340006,-1,0,1,1310102,2,210,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610107,6,602,0,7,-1,0.0,20340007,-1,0,1,1310102,2,300,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610201,6,602,610202,1,-1,0.0,20340008,-1,0,1,1311101,2,200000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610202,6,602,610203,2,-1,0.0,20340009,-1,0,1,1311101,2,500000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610203,6,602,610204,3,-1,0.0,20340010,-1,0,1,1311101,2,800000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610204,6,602,610205,4,-1,0.0,20340011,-1,0,1,1311101,2,1500000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610205,6,602,610206,5,-1,0.0,20340012,-1,0,1,1311101,2,2500000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610206,6,602,610207,6,-1,0.0,20340013,-1,0,1,1311101,2,4000000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610207,6,602,610208,7,-1,0.0,20340014,-1,0,1,1311101,2,5000000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610208,6,602,610209,8,-1,0.0,20340015,-1,0,1,1311101,2,6000000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610209,6,602,610210,9,-1,0.0,20340016,-1,0,1,1311101,2,7000000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610210,6,602,0,10,-1,0.0,20340017,-1,0,1,1311101,2,8000000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610301,6,602,610302,1,-1,0.0,20340018,-1,0,1,1312102,2,10,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610302,6,602,610303,2,-1,0.0,20340019,-1,0,1,1312102,2,30,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610303,6,602,610304,3,-1,0.0,20340020,-1,0,1,1312102,2,50,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610304,6,602,610305,4,-1,0.0,20340021,-1,0,1,1312102,2,70,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610305,6,602,610306,5,-1,0.0,20340022,-1,0,1,1312102,2,90,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610306,6,602,610307,6,-1,0.0,20340023,-1,0,1,1312102,2,110,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610307,6,602,610308,7,-1,0.0,20340024,-1,0,1,1312102,2,130,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610308,6,602,610309,8,-1,0.0,20340025,-1,0,1,1312102,2,150,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610309,6,602,0,9,-1,0.0,20340026,-1,0,1,1312102,2,200,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610401,6,602,610402,1,-1,0.0,20340027,-1,0,1,1313102,2,5000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610402,6,602,610403,2,-1,0.0,20340028,-1,0,1,1313102,2,8000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610403,6,602,610404,3,-1,0.0,20340029,-1,0,1,1313102,2,12000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610404,6,602,610405,4,-1,0.0,20340030,-1,0,1,1313102,2,17000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610405,6,602,610406,5,-1,0.0,20340031,-1,0,1,1313102,2,30000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610406,6,602,610407,6,-1,0.0,20340032,-1,0,1,1313102,2,45000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610407,6,602,610408,7,-1,0.0,20340033,-1,0,1,1313102,2,60000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610408,6,602,610409,8,-1,0.0,20340034,-1,0,1,1313102,2,75000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610409,6,602,0,9,-1,0.0,20340035,-1,0,1,1313102,2,100000000,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610501,6,602,610502,1,-1,0.0,20340036,-1,0,1,1300103,2,10,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610502,6,602,610503,2,-1,0.0,20340037,-1,0,1,1300103,2,30,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610503,6,602,610504,3,-1,0.0,20340038,-1,0,1,1300103,2,60,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610504,6,602,610505,4,-1,0.0,20340039,-1,0,1,1300103,2,90,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610505,6,602,610506,5,-1,0.0,20340040,-1,0,1,1300103,2,120,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610506,6,602,610507,6,-1,0.0,20340041,-1,0,1,1300103,2,150,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610507,6,602,610508,7,-1,0.0,20340042,-1,0,1,1300103,2,180,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610508,6,602,610509,8,-1,0.0,20340043,-1,0,1,1300103,2,210,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610509,6,602,610510,9,-1,0.0,20340044,-1,0,1,1300103,2,240,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610510,6,602,610511,10,-1,0.0,20340045,-1,0,1,1300103,2,270,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610511,6,602,0,11,-1,0.0,20340046,-1,0,1,1300103,2,300,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610601,6,602,0,0,-1,0.0,20340047,-1,0,1,1330101,2,2,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610602,6,602,0,0,-1,0.0,20340048,-1,0,1,1330101,2,3,1&1,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610603,6,602,0,0,-1,0.0,20340049,-1,0,1,1330101,2,4,1&999,-1,4&1000008&100,0,0,-1,0&0,0,0,0
610604,6,602,0,0,-1,0.0,20340050,-1,0,1,1330101,2,5,1&999,-1,4&1000008&100,0,0,-1,0&0,0,0,0
801001,8,801,801002,1,-1,0.0,20341001,-1,0.0,1,100101,1,1,1&1,-1,4&1000008&50,0,0,-1,0&0,0,0,0
801002,8,801,801003,2,-1,0.0,20341002,-1,0.0,1,100101,1,1,1&1,-1,4&1000008&30,0,0,-1,0&0,0,0,0
801003,8,801,801004,3,-1,0.0,20341003,-1,0.0,1,100101,1,1,1&1,-1,4&1000008&40,0,0,-1,0&0,0,0,0
801004,8,801,801005,4,-1,0.0,20341004,-1,0.0,1,100101,1,1,1&1,-1,4&1000008&50,0,0,-1,0&0,0,0,0
801005,8,801,801006,5,-1,0.0,20341005,-1,0.0,1,100101,1,1,1&1,-1,4&1000008&60,0,0,-1,0&0,0,0,0
801006,8,801,0,6,-1,0.0,20341006,-1,0.0,1,100101,1,1,1&1,-1,4&1000008&70,0,0,-1,0&0,0,0,0
802001,8,802,802002,1,-1,0.0,20341007,-1,0.0,1,100101,1,1,1&1,-1,4&1000008&80,0,0,-1,0&0,0,0,0
802002,8,802,802003,2,-1,0.0,20341008,-1,0.0,1,100101,1,1,1&1,-1,4&1000008&81,0,0,-1,0&0,0,0,0
802003,8,802,802004,3,-1,0.0,20341009,-1,0.0,1,100101,1,1,1&1,-1,4&1000008&82,0,0,-1,0&0,0,0,0
802004,8,802,802005,4,-1,0.0,20341010,-1,0.0,1,100101,1,1,1&1,-1,4&1000008&83,0,0,-1,0&0,0,0,0
802005,8,802,802006,5,-1,0.0,20341011,-1,0.0,1,100101,1,1,1&1,-1,4&1000008&84,0,0,-1,0&0,0,0,0
802006,8,802,0,6,-1,0.0,20341012,-1,0.0,1,100101,1,1,1&1,-1,4&1000008&85,0,0,-1,0&0,0,0,0
901001,9,901,0,0,-1,0.0,20341101,-1,0.0,1,1110201,2,30,1&1,-1,4&7000007&5|4&3000044&5,0,0,-1,0&0,0,0,0
901002,9,901,0,0,-1,0.0,20341102,-1,0.0,1,1110201,2,60,1&1,-1,4&7000007&5|4&3000044&5,0,0,-1,0&0,0,0,0
901003,9,901,0,0,-1,0.0,20341103,-1,0.0,1,1110201,2,90,1&1,-1,4&3000044&10|4&3000000&5,0,0,-1,0&0,0,0,0
901004,9,901,0,0,-1,0.0,20341104,-1,0.0,1,1110201,2,120,1&1,-1,4&7000007&5|4&3000044&5,0,0,-1,0&0,0,0,0
901005,9,901,0,0,-1,0.0,20341105,-1,0.0,1,1110201,2,150,1&1,-1,4&7000007&5|4&3000044&5,0,0,-1,0&0,0,0,0
901006,9,901,0,0,-1,0.0,20341106,-1,0.0,1,1110201,2,180,1&1,-1,4&3000044&10|4&3000000&5,0,0,-1,0&0,0,0,0
901007,9,901,0,0,-1,0.0,20341107,-1,0.0,1,1110201,2,210,1&1,-1,4&7000007&5|4&3000044&5,0,0,-1,0&0,0,0,0
901008,9,901,0,0,-1,0.0,20341108,-1,0.0,1,1110201,2,240,1&1,-1,4&7000007&5|4&3000044&5,0,0,-1,0&0,0,0,0
901009,9,901,0,0,-1,0.0,20341109,-1,0.0,1,1110201,2,270,1&1,-1,4&7000007&10|4&3000044&10,0,0,-1,0&0,0,0,0
901010,9,901,0,0,-1,0.0,20341110,-1,0.0,1,1110201,2,300,1&1,-1,4&3000000&20,0,0,-1,0&0,0,0,0
901011,9,902,0,0,-1,0.0,20341101,-1,0.0,1,1110202,2,30,1&1,-1,4&7000007&5|4&3000026&5,0,0,-1,0&0,0,0,0
901012,9,902,0,0,-1,0.0,20341102,-1,0.0,1,1110202,2,60,1&1,-1,4&7000007&5|4&3000026&5,0,0,-1,0&0,0,0,0
901013,9,902,0,0,-1,0.0,20341103,-1,0.0,1,1110202,2,90,1&1,-1,4&3000026&10|4&3000000&5,0,0,-1,0&0,0,0,0
901014,9,902,0,0,-1,0.0,20341104,-1,0.0,1,1110202,2,120,1&1,-1,4&7000007&5|4&3000026&5,0,0,-1,0&0,0,0,0
901015,9,902,0,0,-1,0.0,20341105,-1,0.0,1,1110202,2,150,1&1,-1,4&7000007&5|4&3000026&5,0,0,-1,0&0,0,0,0
901016,9,902,0,0,-1,0.0,20341106,-1,0.0,1,1110202,2,180,1&1,-1,4&3000026&10|4&3000000&5,0,0,-1,0&0,0,0,0
901017,9,902,0,0,-1,0.0,20341107,-1,0.0,1,1110202,2,210,1&1,-1,4&7000007&5|4&3000026&5,0,0,-1,0&0,0,0,0
901018,9,902,0,0,-1,0.0,20341108,-1,0.0,1,1110202,2,240,1&1,-1,4&7000007&5|4&3000026&5,0,0,-1,0&0,0,0,0
901019,9,902,0,0,-1,0.0,20341109,-1,0.0,1,1110202,2,270,1&1,-1,4&7000007&10|4&3000026&10,0,0,-1,0&0,0,0,0
901020,9,902,0,0,-1,0.0,20341110,-1,0.0,1,1110202,2,300,1&1,-1,4&3000000&20,0,0,-1,0&0,0,0,0
120101,12,1201,0,0,-1,0.0,20342001,-1,0,1,1100901,2,5,1&1,-1,4&8999998&1,0,0,-1,0&0,0,0,0
